Date,Price,Open,High,Low,Vol.,Change %
"Oct 08, 2006",1365.62,"1,349.58","1,366.63","1,343.57",11.83B,1.19%
"Oct 01, 2006",1349.59,"1,335.82","1,353.79","1,327.10",13.20B,1.03%
"Sep 24, 2006",1335.85,"1,314.78","1,340.28","1,311.58",12.80B,1.60%
"Sep 17, 2006",1314.78,"1,319.85","1,328.53","1,310.94",12.05B,-0.37%
"Sep 10, 2006",1319.66,"1,298.86","1,324.65","1,290.93",13.44B,1.60%
"Sep 03, 2006",1298.92,"1,310.94","1,314.67","1,292.13",8.90B,-0.92%
"Aug 27, 2006",1311.01,"1,295.09","1,312.03","1,293.97",9.76B,1.23%
"Aug 20, 2006",1295.09,"1,302.30","1,302.49","1,289.82",9.16B,-0.55%
"Aug 13, 2006",1302.30,"1,266.67","1,302.30","1,266.67",11.50B,2.81%
"Aug 06, 2006",1266.74,"1,279.31","1,283.74","1,261.30",11.47B,-0.99%
"Jul 30, 2006",1279.36,"1,278.53","1,292.92","1,265.71",12.86B,0.06%
"Jul 23, 2006",1278.55,"1,240.25","1,280.42","1,240.25",12.80B,3.08%
"Jul 16, 2006",1240.29,"1,236.20","1,262.56","1,224.54",12.38B,0.33%
"Jul 09, 2006",1236.20,"1,265.46","1,274.06","1,228.45",11.43B,-2.31%
"Jul 02, 2006",1265.48,"1,270.06","1,280.38","1,263.13",7.28B,-0.37%
"Jun 25, 2006",1270.20,"1,244.50","1,276.30","1,237.59",11.84B,2.07%
"Jun 18, 2006",1244.50,"1,251.54","1,257.96","1,237.17",11.28B,-0.56%
"Jun 11, 2006",1251.54,"1,252.27","1,258.64","1,219.29",13.69B,-0.06%
"Jun 04, 2006",1252.30,"1,288.16","1,288.16","1,235.18",13.41B,-2.79%
"May 28, 2006",1288.22,"1,280.04","1,290.68","1,259.38",9.52B,0.63%
"May 21, 2006",1280.16,"1,267.03","1,280.54","1,245.34",12.56B,1.04%
"May 14, 2006",1267.03,"1,291.19","1,297.88","1,256.28",13.24B,-1.87%
"May 07, 2006",1291.24,"1,325.76","1,326.70","1,290.38",11.68B,-2.60%
"Apr 30, 2006",1325.76,"1,310.61","1,326.53","1,303.46",11.96B,1.16%
"Apr 23, 2006",1310.61,"1,311.28","1,316.04","1,295.57",12.18B,-0.05%
"Apr 16, 2006",1311.28,"1,289.12","1,318.16","1,280.74",11.74B,1.72%
"Apr 09, 2006",1289.12,"1,295.51","1,300.74","1,282.96",7.96B,-0.49%
"Apr 02, 2006",1295.50,"1,302.88","1,314.07","1,294.18",11.43B,0.05%
"Mar 26, 2006",1294.87,"1,302.95","1,310.15","1,291.84",10.85B,-0.62%
"Mar 19, 2006",1302.95,"1,307.25","1,310.88","1,295.81",10.47B,-0.33%
"Mar 12, 2006",1307.25,"1,281.58","1,310.45","1,281.58",11.37B,2.02%
"Mar 05, 2006",1281.42,"1,287.23","1,288.23","1,268.42",11.25B,-0.45%
"Feb 26, 2006",1287.23,"1,289.43","1,297.57","1,278.66",11.30B,-0.17%
"Feb 19, 2006",1289.43,"1,287.24","1,294.17","1,281.33",8.40B,0.17%
"Feb 12, 2006",1287.24,"1,266.99","1,289.47","1,258.34",10.99B,1.60%
"Feb 05, 2006",1266.99,"1,264.03","1,274.56","1,253.61",11.69B,0.23%
"Jan 29, 2006",1264.03,"1,283.72","1,287.94","1,261.02",12.43B,-1.53%
"Jan 22, 2006",1283.72,"1,261.49","1,286.38","1,259.42",12.96B,1.76%
"Jan 15, 2006",1261.49,"1,287.61","1,287.79","1,260.92",9.70B,-2.03%
"Jan 08, 2006",1287.61,"1,285.45","1,294.90","1,282.78",11.61B,0.17%
"Jan 01, 2006",1285.45,"1,248.29","1,286.09","1,245.74",9.95B,2.98%
"Dec 25, 2005",1248.29,"1,268.66","1,271.83","1,246.59",5.79B,-1.61%
"Dec 18, 2005",1268.66,"1,267.32","1,270.51","1,257.21",9.44B,0.11%
"Dec 11, 2005",1267.32,"1,259.37","1,275.80","1,255.52",11.18B,0.63%
"Dec 04, 2005",1259.37,"1,265.08","1,272.89","1,250.91",10.60B,-0.45%
"Nov 27, 2005",1265.08,"1,268.25","1,268.44","1,249.39",11.40B,-0.25%
"Nov 20, 2005",1268.25,"1,248.27","1,270.64","1,246.90",7.12B,1.60%
"Nov 13, 2005",1248.27,"1,234.72","1,249.58","1,226.41",11.13B,1.10%
"Nov 06, 2005",1234.72,"1,220.14","1,235.70","1,215.05",10.32B,1.19%
"Oct 30, 2005",1220.14,"1,198.41","1,224.70","1,198.41",12.44B,1.81%
"Oct 23, 2005",1198.41,"1,179.59","1,204.01","1,178.89",11.75B,1.60%
"Oct 16, 2005",1179.59,"1,186.57","1,197.30","1,170.55",12.04B,-0.59%
"Oct 09, 2005",1186.57,"1,195.90","1,196.52","1,168.20",11.53B,-0.78%
"Oct 02, 2005",1195.90,"1,228.81","1,233.34","1,181.92",11.90B,-2.68%
"Sep 25, 2005",1228.81,"1,215.29","1,229.57","1,211.11",10.38B,1.11%
"Sep 18, 2005",1215.29,"1,237.91","1,237.91","1,205.35",11.34B,-1.83%
"Sep 11, 2005",1237.91,"1,241.48","1,242.60","1,224.85",11.24B,-0.29%
"Sep 04, 2005",1241.48,"1,218.02","1,243.13","1,218.02",7.95B,1.93%
"Aug 28, 2005",1218.02,"1,205.10","1,227.29","1,201.07",9.75B,1.07%
"Aug 21, 2005",1205.10,"1,219.71","1,228.96","1,204.23",8.34B,-1.20%
"Aug 14, 2005",1219.71,"1,230.40","1,236.24","1,215.93",8.61B,-0.87%
"Aug 07, 2005",1230.39,"1,226.42","1,242.69","1,222.67",9.52B,0.32%
"Jul 31, 2005",1226.42,"1,234.18","1,245.86","1,225.62",9.67B,-0.63%
"Jul 24, 2005",1234.18,"1,233.68","1,245.15","1,228.15",9.39B,0.04%
"Jul 17, 2005",1233.68,"1,227.92","1,236.56","1,221.13",9.58B,0.47%
"Jul 10, 2005",1227.92,"1,211.86","1,233.16","1,211.86",9.36B,1.33%
"Jul 03, 2005",1211.86,"1,194.44","1,212.73","1,183.55",7.54B,1.46%
"Jun 26, 2005",1194.44,"1,191.57","1,204.07","1,188.30",8.98B,0.24%
"Jun 19, 2005",1191.57,"1,216.96","1,219.59","1,191.45",9.71B,-2.09%
"Jun 12, 2005",1216.96,"1,198.11","1,219.55","1,194.51",9.38B,1.57%
"Jun 05, 2005",1198.11,"1,196.02","1,208.85","1,191.09",8.60B,0.17%
"May 29, 2005",1196.02,"1,198.78","1,205.64","1,191.03",7.09B,-0.23%
"May 22, 2005",1198.78,"1,189.28","1,199.56","1,185.96",8.14B,0.80%
"May 15, 2005",1189.28,"1,154.05","1,191.22","1,153.64",9.42B,3.05%
"May 08, 2005",1154.05,"1,171.35","1,178.87","1,146.18",9.77B,-1.48%
"May 01, 2005",1171.35,"1,156.85","1,178.62","1,154.71",10.16B,1.25%
"Apr 24, 2005",1156.85,"1,152.12","1,164.80","1,139.19",10.45B,0.41%
"Apr 17, 2005",1152.12,"1,142.62","1,159.95","1,136.15",10.89B,0.83%
"Apr 10, 2005",1142.62,"1,181.20","1,190.17","1,141.92",10.60B,-3.27%
"Apr 03, 2005",1181.20,"1,172.79","1,191.88","1,167.72",9.31B,0.71%
"Mar 27, 2005",1172.92,"1,171.42","1,189.80","1,163.69",10.45B,0.13%
"Mar 20, 2005",1171.42,"1,189.65","1,189.65","1,168.70",7.90B,-1.53%
"Mar 13, 2005",1189.65,"1,200.08","1,210.54","1,182.78",8.53B,-0.87%
"Mar 06, 2005",1200.08,"1,222.12","1,229.11","1,198.15",7.77B,-1.80%
"Feb 27, 2005",1222.12,"1,211.37","1,224.76","1,198.13",8.33B,0.89%
"Feb 20, 2005",1211.37,"1,201.59","1,212.15","1,184.16",6.29B,0.81%
"Feb 13, 2005",1201.59,"1,205.30","1,212.44","1,197.35",7.44B,-0.31%
"Feb 06, 2005",1205.30,"1,203.03","1,208.38","1,191.54",7.33B,0.19%
"Jan 30, 2005",1203.03,"1,171.36","1,203.47","1,171.36",8.13B,2.70%
"Jan 23, 2005",1171.36,"1,167.87","1,177.50","1,163.75",7.98B,0.30%
"Jan 16, 2005",1167.87,"1,184.52","1,195.98","1,167.82",6.43B,-1.41%
"Jan 09, 2005",1184.52,"1,186.19","1,194.78","1,175.64",7.39B,-0.14%
"Jan 02, 2005",1186.19,"1,211.92","1,217.80","1,182.16",8.02B,-2.12%
"Dec 26, 2004",1211.92,"1,210.13","1,217.33","1,204.92",4.45B,0.15%
"Dec 19, 2004",1210.13,"1,194.20","1,213.66","1,193.36",5.25B,1.33%
"Dec 12, 2004",1194.20,"1,188.00","1,207.97","1,188.00",8.81B,0.52%
"Dec 05, 2004",1188.00,"1,191.17","1,192.41","1,173.79",7.48B,-0.27%
"Nov 28, 2004",1191.17,"1,182.65","1,197.46","1,172.37",8.05B,0.72%
"Nov 21, 2004",1182.65,"1,170.34","1,186.62","1,167.89",4.48B,1.05%
"Nov 14, 2004",1170.34,"1,184.17","1,188.46","1,169.19",7.49B,-1.17%
"Nov 07, 2004",1184.17,"1,166.17","1,184.17","1,162.32",7.24B,1.54%
"Oct 31, 2004",1166.17,"1,130.20","1,170.87","1,127.60",8.33B,3.18%
"Oct 24, 2004",1130.20,"1,095.74","1,131.40","1,090.29",7.94B,3.14%
"Oct 17, 2004",1095.74,"1,108.20","1,117.96","1,094.25",7.94B,-1.12%
"Oct 10, 2004",1108.20,"1,122.14","1,127.01","1,102.06",6.94B,-1.24%
"Oct 03, 2004",1122.14,"1,131.50","1,142.05","1,120.19",7.11B,-0.83%
"Sep 26, 2004",1131.50,"1,110.11","1,131.64","1,101.29",7.39B,1.93%
"Sep 19, 2004",1110.11,"1,128.55","1,131.54","1,108.05",6.44B,-1.63%
"Sep 12, 2004",1128.55,"1,123.92","1,130.14","1,119.82",6.30B,0.41%
"Sep 05, 2004",1123.92,"1,113.63","1,125.26","1,113.62",5.09B,0.92%
"Aug 29, 2004",1113.63,"1,107.77","1,120.80","1,094.72",5.17B,0.53%
"Aug 22, 2004",1107.77,"1,098.35","1,109.68","1,092.82",5.18B,0.86%
"Aug 15, 2004",1098.35,"1,064.80","1,100.26","1,064.80",6.21B,3.15%
"Aug 08, 2004",1064.80,"1,063.97","1,079.04","1,060.72",6.32B,0.08%
"Aug 01, 2004",1063.97,"1,101.72","1,108.60","1,062.23",6.90B,-3.43%
"Jul 25, 2004",1101.72,"1,086.20","1,103.73","1,078.78",7.41B,1.43%
"Jul 18, 2004",1086.20,"1,101.39","1,116.27","1,083.56",7.46B,-1.38%
"Jul 11, 2004",1101.39,"1,112.81","1,119.60","1,101.07",6.64B,-1.03%
"Jul 04, 2004",1112.81,"1,125.38","1,125.38","1,108.72",5.20B,-1.12%
"Jun 27, 2004",1125.38,"1,134.43","1,144.20","1,123.06",6.78B,-0.80%
"Jun 20, 2004",1134.43,"1,135.02","1,146.34","1,124.37",7.16B,-0.05%
"Jun 13, 2004",1135.02,"1,136.47","1,138.96","1,122.16",6.49B,-0.13%
"Jun 06, 2004",1136.47,"1,122.50","1,142.18","1,122.50",4.84B,1.24%
"May 30, 2004",1122.50,"1,120.68","1,129.17","1,113.32",4.84B,0.16%
"May 23, 2004",1120.68,"1,093.56","1,123.95","1,090.74",6.76B,2.48%
"May 16, 2004",1093.56,"1,095.70","1,105.93","1,079.36",6.80B,-0.20%
"May 09, 2004",1095.70,"1,098.70","1,102.77","1,076.32",7.90B,-0.27%
"May 02, 2004",1098.70,"1,107.30","1,127.74","1,098.63",7.87B,-0.78%
"Apr 25, 2004",1107.30,"1,140.60","1,146.56","1,107.23",8.16B,-2.92%
"Apr 18, 2004",1140.60,"1,134.56","1,142.77","1,116.03",7.66B,0.53%
"Apr 11, 2004",1134.61,"1,139.32","1,147.78","1,120.75",7.13B,-0.41%
"Apr 04, 2004",1139.32,"1,141.81","1,150.57","1,134.52",5.47B,-0.22%
"Mar 28, 2004",1141.81,"1,108.06","1,144.81","1,108.06",7.49B,3.05%
"Mar 21, 2004",1108.06,"1,109.78","1,115.27","1,087.16",7.23B,-0.15%
"Mar 14, 2004",1109.78,"1,120.57","1,125.76","1,102.61",7.42B,-0.96%
"Mar 07, 2004",1120.57,"1,156.86","1,159.94","1,105.87",7.68B,-3.14%
"Feb 29, 2004",1156.86,"1,144.94","1,163.23","1,143.78",6.97B,1.04%
"Feb 22, 2004",1144.94,"1,144.11","1,151.68","1,134.43",7.21B,0.07%
"Feb 15, 2004",1144.11,"1,145.81","1,158.98","1,139.00",5.82B,-0.15%
"Feb 08, 2004",1145.81,"1,142.76","1,158.89","1,138.70",7.20B,0.27%
"Feb 01, 2004",1142.76,"1,131.13","1,142.79","1,124.44",7.76B,1.03%
"Jan 25, 2004",1131.13,"1,141.55","1,155.38","1,122.38",8.55B,-0.91%
"Jan 18, 2004",1141.55,"1,139.83","1,150.51","1,134.62",6.71B,0.15%
"Jan 11, 2004",1139.83,"1,121.86","1,139.83","1,115.19",8.04B,1.60%
"Jan 04, 2004",1121.86,"1,108.48","1,131.92","1,108.48",8.37B,1.21%
"Dec 28, 2003",1108.48,"1,095.89","1,118.85","1,095.89",4.25B,1.15%
"Dec 21, 2003",1095.89,"1,088.66","1,098.47","1,086.14",3.27B,0.66%
"Dec 14, 2003",1088.66,"1,074.14","1,091.06","1,068.00",7.75B,1.35%
"Dec 07, 2003",1074.14,"1,061.50","1,074.76","1,053.41",6.79B,1.19%
"Nov 30, 2003",1061.50,"1,058.20","1,074.30","1,058.20",6.93B,0.31%
"Nov 23, 2003",1058.20,"1,035.28","1,060.63","1,035.28",4.22B,2.21%
"Nov 16, 2003",1035.28,"1,050.35","1,050.35","1,031.20",6.66B,-1.43%
"Nov 09, 2003",1050.35,"1,053.21","1,063.65","1,043.46",6.49B,-0.27%
"Nov 02, 2003",1053.21,"1,050.71","1,062.39","1,044.88",7.09B,0.24%
"Oct 26, 2003",1050.71,"1,028.91","1,053.09","1,028.91",7.69B,2.12%
"Oct 19, 2003",1028.91,"1,039.32","1,048.57","1,018.32",7.34B,-1.00%
"Oct 12, 2003",1039.32,"1,038.06","1,053.79","1,036.57",6.60B,0.12%
"Oct 05, 2003",1038.06,"1,029.85","1,048.28","1,026.27",6.25B,0.80%
"Sep 28, 2003",1029.85,996.85,"1,039.31",990.36,7.36B,3.31%
"Sep 21, 2003",996.85,"1,036.30","1,036.30",996.08,7.14B,-3.81%
"Sep 14, 2003",1036.30,"1,018.63","1,040.29","1,013.59",6.91B,1.73%
"Sep 07, 2003",1018.63,"1,021.39","1,032.41","1,007.71",6.87B,-0.27%
"Aug 31, 2003",1021.39,"1,008.01","1,029.34","1,005.73",6.07B,1.33%
"Aug 24, 2003",1008.01,993.06,"1,008.85",983.57,5.31B,1.51%
"Aug 17, 2003",993.06,990.67,"1,011.01",990.67,6.35B,0.24%
"Aug 10, 2003",990.67,977.59,992.5,974.21,5.19B,1.34%
"Aug 03, 2003",977.59,980.15,985.75,960.84,6.64B,-0.26%
"Jul 27, 2003",980.15,998.68,"1,004.59",978.86,7.23B,-1.86%
"Jul 20, 2003",998.68,993.32,998.89,975.63,7.01B,0.54%
"Jul 13, 2003",993.32,998.14,"1,015.41",978.6,7.66B,-0.48%
"Jul 06, 2003",998.14,985.7,"1,010.43",983.63,7.29B,1.26%
"Jun 29, 2003",985.70,976.22,995,962.1,5.34B,0.97%
"Jun 22, 2003",976.22,995.69,995.69,973.8,6.90B,-1.96%
"Jun 15, 2003",995.69,988.61,"1,015.33",988.61,7.54B,0.72%
"Jun 08, 2003",988.61,987.76,"1,002.74",972.59,6.93B,0.09%
"Jun 01, 2003",987.76,963.59,"1,007.69",963.59,8.26B,2.51%
"May 25, 2003",963.59,933.22,965.38,927.33,6.47B,3.25%
"May 18, 2003",933.22,944.3,944.3,912.05,6.99B,-1.17%
"May 11, 2003",944.30,933.41,948.65,929.3,7.21B,1.17%
"May 04, 2003",933.41,930.08,939.61,919.72,7.33B,0.36%
"Apr 27, 2003",930.08,898.81,930.56,898.81,7.54B,3.48%
"Apr 20, 2003",898.81,893.58,919.74,886.7,7.40B,0.59%
"Apr 13, 2003",893.58,868.3,896.77,868.3,5.61B,2.91%
"Apr 06, 2003",868.30,878.85,904.89,862.76,6.44B,-1.20%
"Mar 30, 2003",878.85,863.5,885.89,843.68,7.13B,1.78%
"Mar 23, 2003",863.50,895.79,895.79,858.09,6.41B,-3.60%
"Mar 16, 2003",895.79,833.27,895.9,827.17,8.05B,7.50%
"Mar 09, 2003",833.27,828.89,841.39,788.9,7.66B,0.53%
"Mar 02, 2003",828.89,841.15,852.34,811.23,6.47B,-1.46%
"Feb 23, 2003",841.15,848.17,848.17,818.54,6.75B,-0.83%
"Feb 16, 2003",848.17,834.89,852.87,831.48,4.92B,1.59%
"Feb 09, 2003",834.89,829.69,843.02,806.29,6.70B,0.63%
"Feb 02, 2003",829.69,855.7,864.64,826.7,6.87B,-3.04%
"Jan 26, 2003",855.70,861.4,868.72,840.34,7.58B,-0.66%
"Jan 19, 2003",861.40,901.78,906,859.71,6.22B,-4.48%
"Jan 12, 2003",901.78,927.57,935.05,899.02,7.10B,-2.78%
"Jan 05, 2003",927.57,908.59,932.89,908.32,7.49B,2.09%
"Dec 29, 2002",908.59,875.4,911.25,869.45,4.51B,3.79%
"Dec 22, 2002",875.40,895.74,903.89,873.62,3.05B,-2.27%
"Dec 15, 2002",895.76,889.48,911.22,880.32,7.14B,0.71%
"Dec 08, 2002",889.48,912.23,912.23,888.48,6.48B,-2.49%
"Dec 01, 2002",912.23,936.31,954.28,895.96,7.18B,-2.57%
"Nov 24, 2002",936.31,930.55,941.82,912.1,5.11B,0.62%
"Nov 17, 2002",930.55,909.83,937.28,893.09,8.18B,2.28%
"Nov 10, 2002",909.83,894.74,910.21,872.05,6.87B,1.69%
"Nov 03, 2002",894.74,900.96,925.66,891.62,7.59B,-0.69%
"Oct 27, 2002",900.96,897.65,907.44,867.91,7.43B,0.37%
"Oct 20, 2002",897.65,884.39,902.94,873.06,7.63B,1.50%
"Oct 13, 2002",884.39,835.32,886.68,828.37,7.94B,5.87%
"Oct 06, 2002",835.32,800.58,843.27,768.63,9.34B,4.34%
"Sep 29, 2002",800.58,827.37,851.93,794.1,8.68B,-3.24%
"Sep 22, 2002",827.37,845.39,856.6,817.38,7.86B,-2.13%
"Sep 15, 2002",845.39,889.81,902.68,839.09,7.27B,-4.99%
"Sep 08, 2002",889.81,893.92,924.02,877.05,5.63B,-0.46%
"Sep 01, 2002",893.92,916.07,916.07,870.5,5.25B,-2.42%
"Aug 25, 2002",916.07,940.86,955.82,903.33,5.67B,-2.63%
"Aug 18, 2002",940.86,928.77,965,927.21,6.41B,1.30%
"Aug 11, 2002",928.77,908.64,935.38,876.2,6.64B,2.22%
"Aug 04, 2002",908.64,864.24,913.95,833.44,7.37B,5.14%
"Jul 28, 2002",864.24,852.84,911.64,852.84,8.86B,1.34%
"Jul 21, 2002",852.84,847.76,854.13,775.68,11.69B,0.60%
"Jul 14, 2002",847.75,921.39,926.52,842.07,11.38B,-7.99%
"Jul 07, 2002",921.39,989.03,993.56,900.94,8.04B,-6.84%
"Jun 30, 2002",989.03,989.82,994.46,934.87,5.48B,-0.08%
"Jun 23, 2002",989.82,989.14,"1,005.88",952.92,9.11B,0.07%
"Jun 16, 2002",989.14,"1,007.27","1,040.83",985.65,6.65B,-1.80%
"Jun 09, 2002",1007.27,"1,027.53","1,039.04",981.63,7.19B,-1.97%
"Jun 02, 2002",1027.53,"1,067.14","1,070.74","1,012.49",7.03B,-3.71%
"May 26, 2002",1067.14,"1,083.82","1,085.98","1,054.26",4.64B,-1.54%
"May 19, 2002",1083.82,"1,106.59","1,106.59","1,075.64",5.40B,-2.06%
"May 12, 2002",1106.59,"1,054.99","1,106.59","1,053.90",6.45B,4.89%
"May 05, 2002",1054.99,"1,073.43","1,088.92","1,048.96",6.30B,-1.72%
"Apr 28, 2002",1073.43,"1,076.32","1,091.42","1,063.46",7.04B,-0.27%
"Apr 21, 2002",1076.32,"1,125.17","1,125.17","1,076.31",6.84B,-4.34%
"Apr 14, 2002",1125.17,"1,111.01","1,133.00","1,099.41",6.38B,1.27%
"Apr 07, 2002",1111.01,"1,122.73","1,131.76","1,102.42",6.57B,-1.04%
"Mar 31, 2002",1122.73,"1,147.39","1,147.84","1,119.49",5.84B,-2.15%
"Mar 24, 2002",1147.39,"1,148.70","1,154.45","1,131.61",4.61B,-0.11%
"Mar 17, 2002",1148.70,"1,166.16","1,173.94","1,139.48",6.31B,-1.50%
"Mar 10, 2002",1166.16,"1,164.31","1,173.03","1,151.01",6.57B,0.16%
"Mar 03, 2002",1164.31,"1,131.78","1,172.76","1,130.93",7.61B,2.87%
"Feb 24, 2002",1131.78,"1,089.84","1,131.79","1,089.84",6.92B,3.85%
"Feb 17, 2002",1089.84,"1,104.18","1,104.18","1,074.36",5.42B,-1.30%
"Feb 10, 2002",1104.18,"1,096.22","1,124.72","1,094.68",6.10B,0.73%
"Feb 03, 2002",1096.22,"1,122.20","1,122.20","1,077.78",7.70B,-2.32%
"Jan 27, 2002",1122.20,"1,133.28","1,138.63","1,081.66",7.94B,-0.98%
"Jan 20, 2002",1133.28,"1,127.58","1,139.50","1,117.43",5.69B,0.51%
"Jan 13, 2002",1127.58,"1,145.60","1,148.81","1,124.45",6.87B,-1.57%
"Jan 06, 2002",1145.60,"1,172.51","1,176.97","1,145.45",6.53B,-2.30%
"Dec 30, 2001",1172.51,"1,161.02","1,176.55","1,136.23",5.03B,0.99%
"Dec 23, 2001",1161.02,"1,144.89","1,164.64","1,144.62",3.02B,1.41%
"Dec 16, 2001",1144.89,"1,123.09","1,152.44","1,122.66",7.28B,1.94%
"Dec 09, 2001",1123.09,"1,158.31","1,158.31","1,114.53",6.85B,-3.04%
"Dec 02, 2001",1158.31,"1,139.45","1,173.62","1,125.78",7.02B,1.66%
"Nov 25, 2001",1139.45,"1,150.34","1,163.38","1,125.51",6.56B,-0.95%
"Nov 18, 2001",1150.34,"1,138.65","1,152.45","1,129.78",4.09B,1.03%
"Nov 11, 2001",1138.65,"1,120.31","1,148.28","1,098.32",6.60B,1.64%
"Nov 04, 2001",1120.31,"1,087.20","1,135.75","1,087.20",6.65B,3.05%
"Oct 28, 2001",1087.20,"1,104.61","1,104.61","1,053.61",6.20B,-1.58%
"Oct 21, 2001",1104.61,"1,073.48","1,110.61","1,065.64",6.37B,2.90%
"Oct 14, 2001",1073.48,"1,091.65","1,107.12","1,057.24",6.25B,-1.66%
"Oct 07, 2001",1091.65,"1,071.37","1,099.16","1,052.76",6.56B,1.89%
"Sep 30, 2001",1071.38,"1,040.94","1,084.12","1,026.76",7.03B,2.92%
"Sep 23, 2001",1040.94,965.8,"1,040.94",965.8,7.98B,7.78%
"Sep 16, 2001",965.80,"1,092.54","1,092.54",944.75,10.42B,-11.60%
"Sep 09, 2001",1092.54,"1,085.78","1,096.94","1,073.15",1.28B,0.62%
"Sep 02, 2001",1085.78,"1,133.58","1,155.40","1,082.12",5.35B,-4.22%
"Aug 26, 2001",1133.58,"1,184.93","1,186.85","1,124.87",4.87B,-4.33%
"Aug 19, 2001",1184.93,"1,161.97","1,185.15","1,153.34",5.08B,1.98%
"Aug 12, 2001",1161.97,"1,190.16","1,198.79","1,156.07",4.90B,-2.37%
"Aug 05, 2001",1190.16,"1,214.35","1,214.35","1,169.55",5.01B,-1.99%
"Jul 29, 2001",1214.35,"1,205.82","1,226.27","1,200.41",5.54B,0.71%
"Jul 22, 2001",1205.82,"1,210.85","1,215.22","1,165.54",5.70B,-0.42%
"Jul 15, 2001",1210.85,"1,215.68","1,225.04","1,196.14",6.11B,-0.40%
"Jul 08, 2001",1215.68,"1,190.59","1,218.54","1,168.46",6.21B,2.11%
"Jul 01, 2001",1190.59,"1,224.42","1,239.78","1,188.74",3.74B,-2.76%
"Jun 24, 2001",1224.38,"1,225.35","1,237.29","1,204.64",6.57B,-0.08%
"Jun 17, 2001",1225.35,"1,214.36","1,240.24","1,207.71",6.38B,0.91%
"Jun 10, 2001",1214.36,"1,264.96","1,264.96","1,203.03",5.95B,-4.00%
"Jun 03, 2001",1264.96,"1,260.67","1,286.62","1,256.36",4.83B,0.34%
"May 27, 2001",1260.67,"1,277.89","1,278.42","1,245.96",4.43B,-1.35%
"May 20, 2001",1277.89,"1,291.96","1,315.93","1,276.42",5.50B,-1.09%
"May 13, 2001",1291.96,"1,245.67","1,296.48","1,241.02",5.82B,3.72%
"May 06, 2001",1245.67,"1,266.61","1,270.00","1,240.79",5.05B,-1.65%
"Apr 29, 2001",1266.61,"1,253.05","1,272.93","1,232.00",6.01B,1.08%
"Apr 22, 2001",1253.05,"1,242.98","1,253.07","1,207.38",5.87B,0.81%
"Apr 15, 2001",1242.98,"1,183.50","1,253.71","1,167.38",6.77B,5.03%
"Apr 08, 2001",1183.50,"1,128.43","1,183.51","1,126.38",4.80B,4.88%
"Apr 01, 2001",1128.43,"1,160.33","1,169.51","1,091.99",6.70B,-2.75%
"Mar 25, 2001",1160.33,"1,139.83","1,183.35","1,136.26",6.28B,1.80%
"Mar 18, 2001",1139.83,"1,150.53","1,180.56","1,081.19",6.80B,-0.93%
"Mar 11, 2001",1150.53,"1,233.42","1,233.42","1,148.64",6.79B,-6.72%
"Mar 04, 2001",1233.42,"1,234.18","1,267.42","1,228.42",5.35B,-0.06%
"Feb 25, 2001",1234.18,"1,245.86","1,272.76","1,214.50",6.06B,-0.94%
"Feb 18, 2001",1245.86,"1,301.53","1,307.16","1,215.44",4.92B,-4.28%
"Feb 11, 2001",1301.53,"1,314.76","1,336.62","1,293.18",5.68B,-1.01%
"Feb 04, 2001",1314.76,"1,349.47","1,363.55","1,309.98",5.41B,-2.57%
"Jan 28, 2001",1349.47,"1,354.92","1,383.37","1,348.72",5.67B,-0.40%
"Jan 21, 2001",1354.95,"1,342.54","1,369.75","1,333.84",6.06B,0.92%
"Jan 14, 2001",1342.54,"1,318.32","1,354.55","1,313.33",5.41B,1.82%
"Jan 07, 2001",1318.55,"1,298.35","1,333.21","1,276.29",6.29B,1.56%
"Dec 31, 2000",1298.35,"1,320.28","1,350.24","1,274.62",6.57B,-1.66%
"Dec 24, 2000",1320.28,"1,305.97","1,340.10","1,301.64",3.95B,1.10%
"Dec 17, 2000",1305.95,"1,312.15","1,346.44","1,254.07",6.47B,-0.47%
"Dec 10, 2000",1312.15,"1,369.89","1,389.05","1,305.38",6.10B,-4.21%
"Dec 03, 2000",1369.89,"1,315.18","1,380.33","1,310.23",5.89B,4.16%
"Nov 26, 2000",1315.23,"1,341.77","1,362.50","1,294.90",4.76B,-1.98%
"Nov 19, 2000",1341.77,"1,367.72","1,367.72","1,321.89",3.46B,-1.90%
"Nov 12, 2000",1367.72,"1,365.98","1,395.96","1,328.62",5.34B,0.13%
"Nov 05, 2000",1365.98,"1,428.76","1,438.46","1,365.97",4.79B,-4.26%
"Oct 29, 2000",1426.69,"1,379.58","1,433.40","1,376.86",5.93B,3.41%
"Oct 22, 2000",1379.58,"1,396.93","1,415.64","1,337.81",5.91B,-1.24%
"Oct 15, 2000",1396.93,"1,374.17","1,408.47","1,305.79",6.08B,1.66%
"Oct 08, 2000",1374.17,"1,408.99","1,409.69","1,327.08",5.76B,-2.47%
"Oct 01, 2000",1408.99,"1,436.52","1,454.82","1,397.06",5.64B,-1.92%
"Sep 24, 2000",1436.51,"1,448.72","1,461.69","1,419.44",5.67B,-0.84%
"Sep 17, 2000",1448.72,"1,465.81","1,467.77","1,421.88",5.38B,-1.17%
"Sep 10, 2000",1465.81,"1,494.50","1,506.76","1,460.22",5.24B,-1.92%
"Sep 03, 2000",1494.50,"1,520.77","1,520.77","1,489.88",3.78B,-1.73%
