,Date,Price,Asset
5357,2015-07-10,2.41,teny_to_3m
5358,2015-07-13,2.42,teny_to_3m
5359,2015-07-14,2.40,teny_to_3m
5360,2015-07-15,2.34,teny_to_3m
5361,2015-07-16,2.34,teny_to_3m
5362,2015-07-17,2.31,teny_to_3m
5363,2015-07-20,2.34,teny_to_3m
5364,2015-07-21,2.32,teny_to_3m
5365,2015-07-22,2.29,teny_to_3m
5366,2015-07-23,2.25,teny_to_3m
5367,2015-07-24,2.23,teny_to_3m
5368,2015-07-27,2.18,teny_to_3m
5369,2015-07-28,2.21,teny_to_3m
5370,2015-07-29,2.23,teny_to_3m
5371,2015-07-30,2.21,teny_to_3m
5372,2015-07-31,2.12,teny_to_3m
5373,2015-08-03,2.08,teny_to_3m
5374,2015-08-04,2.15,teny_to_3m
5375,2015-08-05,2.20,teny_to_3m
5376,2015-08-06,2.19,teny_to_3m
5377,2015-08-07,2.12,teny_to_3m
5378,2015-08-10,2.12,teny_to_3m
5379,2015-08-11,2.05,teny_to_3m
5380,2015-08-12,2.04,teny_to_3m
5381,2015-08-13,2.09,teny_to_3m
5382,2015-08-14,2.11,teny_to_3m
5383,2015-08-17,2.06,teny_to_3m
5384,2015-08-18,2.13,teny_to_3m
5385,2015-08-19,2.07,teny_to_3m
5386,2015-08-20,2.07,teny_to_3m
5387,2015-08-21,2.02,teny_to_3m
5388,2015-08-24,1.95,teny_to_3m
5389,2015-08-25,2.05,teny_to_3m
5390,2015-08-26,2.12,teny_to_3m
5391,2015-08-27,2.12,teny_to_3m
5392,2015-08-28,2.13,teny_to_3m
5393,2015-08-31,2.13,teny_to_3m
5394,2015-09-01,2.14,teny_to_3m
5395,2015-09-02,2.17,teny_to_3m
5396,2015-09-03,2.16,teny_to_3m
5397,2015-09-04,2.11,teny_to_3m
5398,2015-09-07,.,teny_to_3m
5399,2015-09-08,2.14,teny_to_3m
5400,2015-09-09,2.18,teny_to_3m
5401,2015-09-10,2.21,teny_to_3m
5402,2015-09-11,2.16,teny_to_3m
5403,2015-09-14,2.11,teny_to_3m
5404,2015-09-15,2.21,teny_to_3m
5405,2015-09-16,2.24,teny_to_3m
5406,2015-09-17,2.20,teny_to_3m
5407,2015-09-18,2.13,teny_to_3m
5408,2015-09-21,2.19,teny_to_3m
5409,2015-09-22,2.14,teny_to_3m
5410,2015-09-23,2.15,teny_to_3m
5411,2015-09-24,2.12,teny_to_3m
5412,2015-09-25,2.17,teny_to_3m
5413,2015-09-28,2.09,teny_to_3m
5414,2015-09-29,2.04,teny_to_3m
5415,2015-09-30,2.06,teny_to_3m
5416,2015-10-01,2.05,teny_to_3m
5417,2015-10-02,1.99,teny_to_3m
5418,2015-10-05,2.06,teny_to_3m
5419,2015-10-06,2.05,teny_to_3m
5420,2015-10-07,2.08,teny_to_3m
5421,2015-10-08,2.12,teny_to_3m
5422,2015-10-09,2.11,teny_to_3m
5423,2015-10-12,.,teny_to_3m
5424,2015-10-13,2.05,teny_to_3m
5425,2015-10-14,1.99,teny_to_3m
5426,2015-10-15,2.03,teny_to_3m
5427,2015-10-16,2.03,teny_to_3m
5428,2015-10-19,2.02,teny_to_3m
5429,2015-10-20,2.06,teny_to_3m
5430,2015-10-21,2.03,teny_to_3m
5431,2015-10-22,2.04,teny_to_3m
5432,2015-10-23,2.08,teny_to_3m
5433,2015-10-26,2.05,teny_to_3m
5434,2015-10-27,2.02,teny_to_3m
5435,2015-10-28,2.06,teny_to_3m
5436,2015-10-29,2.12,teny_to_3m
5437,2015-10-30,2.08,teny_to_3m
5438,2015-11-02,2.12,teny_to_3m
5439,2015-11-03,2.17,teny_to_3m
5440,2015-11-04,2.20,teny_to_3m
5441,2015-11-05,2.21,teny_to_3m
5442,2015-11-06,2.26,teny_to_3m
5443,2015-11-09,2.22,teny_to_3m
5444,2015-11-10,2.19,teny_to_3m
5445,2015-11-11,.,teny_to_3m
5446,2015-11-12,2.18,teny_to_3m
5447,2015-11-13,2.14,teny_to_3m
5448,2015-11-16,2.12,teny_to_3m
5449,2015-11-17,2.11,teny_to_3m
5450,2015-11-18,2.15,teny_to_3m
5451,2015-11-19,2.13,teny_to_3m
5452,2015-11-20,2.14,teny_to_3m
5453,2015-11-23,2.11,teny_to_3m
5454,2015-11-24,2.08,teny_to_3m
5455,2015-11-25,2.04,teny_to_3m
5456,2015-11-26,.,teny_to_3m
5457,2015-11-27,2.04,teny_to_3m
5458,2015-11-30,1.99,teny_to_3m
5459,2015-12-01,1.94,teny_to_3m
5460,2015-12-02,1.97,teny_to_3m
5461,2015-12-03,2.12,teny_to_3m
5462,2015-12-04,2.05,teny_to_3m
5463,2015-12-07,1.94,teny_to_3m
5464,2015-12-08,1.97,teny_to_3m
5465,2015-12-09,1.96,teny_to_3m
5466,2015-12-10,2.00,teny_to_3m
5467,2015-12-11,1.90,teny_to_3m
5468,2015-12-14,1.97,teny_to_3m
5469,2015-12-15,2.03,teny_to_3m
5470,2015-12-16,2.03,teny_to_3m
5471,2015-12-17,2.01,teny_to_3m
5472,2015-12-18,2.00,teny_to_3m
5473,2015-12-21,1.96,teny_to_3m
5474,2015-12-22,2.03,teny_to_3m
5475,2015-12-23,2.07,teny_to_3m
5476,2015-12-24,2.05,teny_to_3m
5477,2015-12-25,.,teny_to_3m
5478,2015-12-28,2.01,teny_to_3m
5479,2015-12-29,2.09,teny_to_3m
5480,2015-12-30,2.10,teny_to_3m
5481,2015-12-31,2.11,teny_to_3m
5482,2016-01-01,.,teny_to_3m
5483,2016-01-04,2.02,teny_to_3m
5484,2016-01-05,2.05,teny_to_3m
5485,2016-01-06,1.97,teny_to_3m
5486,2016-01-07,1.96,teny_to_3m
5487,2016-01-08,1.93,teny_to_3m
5488,2016-01-11,1.96,teny_to_3m
5489,2016-01-12,1.91,teny_to_3m
5490,2016-01-13,1.86,teny_to_3m
5491,2016-01-14,1.85,teny_to_3m
5492,2016-01-15,1.79,teny_to_3m
5493,2016-01-18,.,teny_to_3m
5494,2016-01-19,1.80,teny_to_3m
5495,2016-01-20,1.75,teny_to_3m
5496,2016-01-21,1.74,teny_to_3m
5497,2016-01-22,1.76,teny_to_3m
5498,2016-01-25,1.72,teny_to_3m
5499,2016-01-26,1.70,teny_to_3m
5500,2016-01-27,1.70,teny_to_3m
5501,2016-01-28,1.65,teny_to_3m
5502,2016-01-29,1.61,teny_to_3m
5503,2016-02-01,1.62,teny_to_3m
5504,2016-02-02,1.53,teny_to_3m
5505,2016-02-03,1.55,teny_to_3m
5506,2016-02-04,1.58,teny_to_3m
5507,2016-02-05,1.56,teny_to_3m
5508,2016-02-08,1.43,teny_to_3m
5509,2016-02-09,1.44,teny_to_3m
5510,2016-02-10,1.40,teny_to_3m
5511,2016-02-11,1.35,teny_to_3m
5512,2016-02-12,1.44,teny_to_3m
5513,2016-02-15,.,teny_to_3m
5514,2016-02-16,1.48,teny_to_3m
5515,2016-02-17,1.51,teny_to_3m
5516,2016-02-18,1.45,teny_to_3m
5517,2016-02-19,1.45,teny_to_3m
5518,2016-02-22,1.44,teny_to_3m
5519,2016-02-23,1.42,teny_to_3m
5520,2016-02-24,1.42,teny_to_3m
5521,2016-02-25,1.39,teny_to_3m
5522,2016-02-26,1.43,teny_to_3m
5523,2016-02-29,1.41,teny_to_3m
5524,2016-03-01,1.50,teny_to_3m
5525,2016-03-02,1.48,teny_to_3m
5526,2016-03-03,1.55,teny_to_3m
5527,2016-03-04,1.59,teny_to_3m
5528,2016-03-07,1.59,teny_to_3m
5529,2016-03-08,1.54,teny_to_3m
5530,2016-03-09,1.60,teny_to_3m
5531,2016-03-10,1.61,teny_to_3m
5532,2016-03-11,1.65,teny_to_3m
5533,2016-03-14,1.63,teny_to_3m
5534,2016-03-15,1.63,teny_to_3m
5535,2016-03-16,1.63,teny_to_3m
5536,2016-03-17,1.62,teny_to_3m
5537,2016-03-18,1.58,teny_to_3m
5538,2016-03-21,1.61,teny_to_3m
5539,2016-03-22,1.64,teny_to_3m
5540,2016-03-23,1.58,teny_to_3m
5541,2016-03-24,1.61,teny_to_3m
5542,2016-03-25,.,teny_to_3m
5543,2016-03-28,1.60,teny_to_3m
5544,2016-03-29,1.58,teny_to_3m
5545,2016-03-30,1.63,teny_to_3m
5546,2016-03-31,1.57,teny_to_3m
5547,2016-04-01,1.56,teny_to_3m
5548,2016-04-04,1.55,teny_to_3m
5549,2016-04-05,1.50,teny_to_3m
5550,2016-04-06,1.53,teny_to_3m
5551,2016-04-07,1.47,teny_to_3m
5552,2016-04-08,1.49,teny_to_3m
5553,2016-04-11,1.50,teny_to_3m
5554,2016-04-12,1.57,teny_to_3m
5555,2016-04-13,1.54,teny_to_3m
5556,2016-04-14,1.58,teny_to_3m
5557,2016-04-15,1.54,teny_to_3m
5558,2016-04-18,1.56,teny_to_3m
5559,2016-04-19,1.58,teny_to_3m
5560,2016-04-20,1.62,teny_to_3m
5561,2016-04-21,1.65,teny_to_3m
5562,2016-04-22,1.66,teny_to_3m
5563,2016-04-25,1.66,teny_to_3m
5564,2016-04-26,1.70,teny_to_3m
5565,2016-04-27,1.63,teny_to_3m
5566,2016-04-28,1.62,teny_to_3m
5567,2016-04-29,1.61,teny_to_3m
5568,2016-05-02,1.66,teny_to_3m
5569,2016-05-03,1.60,teny_to_3m
5570,2016-05-04,1.60,teny_to_3m
5571,2016-05-05,1.56,teny_to_3m
5572,2016-05-06,1.60,teny_to_3m
5573,2016-05-09,1.53,teny_to_3m
5574,2016-05-10,1.53,teny_to_3m
5575,2016-05-11,1.47,teny_to_3m
5576,2016-05-12,1.48,teny_to_3m
5577,2016-05-13,1.42,teny_to_3m
5578,2016-05-16,1.47,teny_to_3m
5579,2016-05-17,1.48,teny_to_3m
5580,2016-05-18,1.57,teny_to_3m
5581,2016-05-19,1.54,teny_to_3m
5582,2016-05-20,1.52,teny_to_3m
5583,2016-05-23,1.49,teny_to_3m
5584,2016-05-24,1.51,teny_to_3m
5585,2016-05-25,1.54,teny_to_3m
5586,2016-05-26,1.52,teny_to_3m
5587,2016-05-27,1.53,teny_to_3m
5588,2016-05-30,.,teny_to_3m
5589,2016-05-31,1.50,teny_to_3m
5590,2016-06-01,1.55,teny_to_3m
5591,2016-06-02,1.52,teny_to_3m
5592,2016-06-03,1.41,teny_to_3m
5593,2016-06-06,1.45,teny_to_3m
5594,2016-06-07,1.44,teny_to_3m
5595,2016-06-08,1.47,teny_to_3m
5596,2016-06-09,1.42,teny_to_3m
5597,2016-06-10,1.38,teny_to_3m
5598,2016-06-13,1.35,teny_to_3m
5599,2016-06-14,1.35,teny_to_3m
5600,2016-06-15,1.34,teny_to_3m
5601,2016-06-16,1.30,teny_to_3m
5602,2016-06-17,1.35,teny_to_3m
5603,2016-06-20,1.39,teny_to_3m
5604,2016-06-21,1.44,teny_to_3m
5605,2016-06-22,1.42,teny_to_3m
5606,2016-06-23,1.43,teny_to_3m
5607,2016-06-24,1.30,teny_to_3m
5608,2016-06-27,1.19,teny_to_3m
5609,2016-06-28,1.20,teny_to_3m
5610,2016-06-29,1.24,teny_to_3m
5611,2016-06-30,1.23,teny_to_3m
5612,2016-07-01,1.18,teny_to_3m
5613,2016-07-04,.,teny_to_3m
5614,2016-07-05,1.09,teny_to_3m
5615,2016-07-06,1.11,teny_to_3m
5616,2016-07-07,1.11,teny_to_3m
5617,2016-07-08,1.09,teny_to_3m
5618,2016-07-11,1.12,teny_to_3m
5619,2016-07-12,1.24,teny_to_3m
5620,2016-07-13,1.17,teny_to_3m
5621,2016-07-14,1.21,teny_to_3m
5622,2016-07-15,1.28,teny_to_3m
5623,2016-07-18,1.27,teny_to_3m
5624,2016-07-19,1.25,teny_to_3m
5625,2016-07-20,1.27,teny_to_3m
5626,2016-07-21,1.25,teny_to_3m
5627,2016-07-22,1.24,teny_to_3m
5628,2016-07-25,1.26,teny_to_3m
5629,2016-07-26,1.26,teny_to_3m
5630,2016-07-27,1.21,teny_to_3m
5631,2016-07-28,1.27,teny_to_3m
5632,2016-07-29,1.18,teny_to_3m
5633,2016-08-01,1.22,teny_to_3m
5634,2016-08-02,1.26,teny_to_3m
5635,2016-08-03,1.27,teny_to_3m
5636,2016-08-04,1.25,teny_to_3m
5637,2016-08-05,1.31,teny_to_3m
5638,2016-08-08,1.28,teny_to_3m
5639,2016-08-09,1.26,teny_to_3m
5640,2016-08-10,1.22,teny_to_3m
5641,2016-08-11,1.29,teny_to_3m
5642,2016-08-12,1.22,teny_to_3m
5643,2016-08-15,1.24,teny_to_3m
5644,2016-08-16,1.30,teny_to_3m
5645,2016-08-17,1.26,teny_to_3m
5646,2016-08-18,1.23,teny_to_3m
5647,2016-08-19,1.28,teny_to_3m
5648,2016-08-22,1.26,teny_to_3m
5649,2016-08-23,1.25,teny_to_3m
5650,2016-08-24,1.25,teny_to_3m
5651,2016-08-25,1.25,teny_to_3m
5652,2016-08-26,1.28,teny_to_3m
5653,2016-08-29,1.24,teny_to_3m
5654,2016-08-30,1.24,teny_to_3m
5655,2016-08-31,1.25,teny_to_3m
5656,2016-09-01,1.24,teny_to_3m
5657,2016-09-02,1.27,teny_to_3m
5658,2016-09-05,.,teny_to_3m
5659,2016-09-06,1.23,teny_to_3m
5660,2016-09-07,1.20,teny_to_3m
5661,2016-09-08,1.26,teny_to_3m
5662,2016-09-09,1.32,teny_to_3m
5663,2016-09-12,1.31,teny_to_3m
5664,2016-09-13,1.37,teny_to_3m
5665,2016-09-14,1.37,teny_to_3m
5666,2016-09-15,1.42,teny_to_3m
5667,2016-09-16,1.40,teny_to_3m
5668,2016-09-19,1.40,teny_to_3m
5669,2016-09-20,1.39,teny_to_3m
5670,2016-09-21,1.44,teny_to_3m
5671,2016-09-22,1.45,teny_to_3m
5672,2016-09-23,1.44,teny_to_3m
5673,2016-09-26,1.34,teny_to_3m
5674,2016-09-27,1.30,teny_to_3m
5675,2016-09-28,1.30,teny_to_3m
5676,2016-09-29,1.30,teny_to_3m
5677,2016-09-30,1.31,teny_to_3m
5678,2016-10-03,1.31,teny_to_3m
5679,2016-10-04,1.36,teny_to_3m
5680,2016-10-05,1.40,teny_to_3m
5681,2016-10-06,1.42,teny_to_3m
5682,2016-10-07,1.40,teny_to_3m
5683,2016-10-10,.,teny_to_3m
5684,2016-10-11,1.42,teny_to_3m
5685,2016-10-12,1.42,teny_to_3m
5686,2016-10-13,1.45,teny_to_3m
5687,2016-10-14,1.48,teny_to_3m
5688,2016-10-17,1.43,teny_to_3m
5689,2016-10-18,1.41,teny_to_3m
5690,2016-10-19,1.41,teny_to_3m
5691,2016-10-20,1.41,teny_to_3m
5692,2016-10-21,1.40,teny_to_3m
5693,2016-10-24,1.44,teny_to_3m
5694,2016-10-25,1.43,teny_to_3m
5695,2016-10-26,1.46,teny_to_3m
5696,2016-10-27,1.55,teny_to_3m
5697,2016-10-28,1.56,teny_to_3m
5698,2016-10-31,1.50,teny_to_3m
5699,2016-11-01,1.48,teny_to_3m
5700,2016-11-02,1.44,teny_to_3m
5701,2016-11-03,1.44,teny_to_3m
5702,2016-11-04,1.41,teny_to_3m
5703,2016-11-07,1.42,teny_to_3m
5704,2016-11-08,1.45,teny_to_3m
5705,2016-11-09,1.62,teny_to_3m
5706,2016-11-10,1.67,teny_to_3m
5707,2016-11-11,.,teny_to_3m
5708,2016-11-14,1.68,teny_to_3m
5709,2016-11-15,1.72,teny_to_3m
5710,2016-11-16,1.75,teny_to_3m
5711,2016-11-17,1.85,teny_to_3m
5712,2016-11-18,1.90,teny_to_3m
5713,2016-11-21,1.87,teny_to_3m
5714,2016-11-22,1.82,teny_to_3m
5715,2016-11-23,1.85,teny_to_3m
5716,2016-11-24,.,teny_to_3m
5717,2016-11-25,1.87,teny_to_3m
5718,2016-11-28,1.84,teny_to_3m
5719,2016-11-29,1.82,teny_to_3m
5720,2016-11-30,1.89,teny_to_3m
5721,2016-12-01,1.97,teny_to_3m
5722,2016-12-02,1.91,teny_to_3m
5723,2016-12-05,1.90,teny_to_3m
5724,2016-12-06,1.90,teny_to_3m
5725,2016-12-07,1.82,teny_to_3m
5726,2016-12-08,1.89,teny_to_3m
5727,2016-12-09,1.93,teny_to_3m
5728,2016-12-12,1.98,teny_to_3m
5729,2016-12-13,1.94,teny_to_3m
5730,2016-12-14,1.99,teny_to_3m
5731,2016-12-15,2.09,teny_to_3m
5732,2016-12-16,2.09,teny_to_3m
5733,2016-12-19,2.02,teny_to_3m
5734,2016-12-20,2.05,teny_to_3m
5735,2016-12-21,2.03,teny_to_3m
5736,2016-12-22,2.04,teny_to_3m
5737,2016-12-23,2.03,teny_to_3m
5738,2016-12-26,.,teny_to_3m
5739,2016-12-27,2.06,teny_to_3m
5740,2016-12-28,1.98,teny_to_3m
5741,2016-12-29,2.02,teny_to_3m
5742,2016-12-30,1.94,teny_to_3m
5743,2017-01-02,.,teny_to_3m
5744,2017-01-03,1.92,teny_to_3m
5745,2017-01-04,1.93,teny_to_3m
5746,2017-01-05,1.85,teny_to_3m
5747,2017-01-06,1.89,teny_to_3m
5748,2017-01-09,1.88,teny_to_3m
5749,2017-01-10,1.86,teny_to_3m
5750,2017-01-11,1.86,teny_to_3m
5751,2017-01-12,1.84,teny_to_3m
5752,2017-01-13,1.87,teny_to_3m
5753,2017-01-16,.,teny_to_3m
5754,2017-01-17,1.78,teny_to_3m
5755,2017-01-18,1.89,teny_to_3m
5756,2017-01-19,1.95,teny_to_3m
5757,2017-01-20,1.98,teny_to_3m
5758,2017-01-23,1.90,teny_to_3m
5759,2017-01-24,1.96,teny_to_3m
5760,2017-01-25,2.03,teny_to_3m
5761,2017-01-26,2.00,teny_to_3m
5762,2017-01-27,1.97,teny_to_3m
5763,2017-01-30,1.98,teny_to_3m
5764,2017-01-31,1.93,teny_to_3m
5765,2017-02-01,1.97,teny_to_3m
5766,2017-02-02,1.96,teny_to_3m
5767,2017-02-03,1.98,teny_to_3m
5768,2017-02-06,1.89,teny_to_3m
5769,2017-02-07,1.87,teny_to_3m
5770,2017-02-08,1.80,teny_to_3m
5771,2017-02-09,1.86,teny_to_3m
5772,2017-02-10,1.86,teny_to_3m
5773,2017-02-13,1.91,teny_to_3m
5774,2017-02-14,1.93,teny_to_3m
5775,2017-02-15,1.97,teny_to_3m
5776,2017-02-16,1.92,teny_to_3m
5777,2017-02-17,1.89,teny_to_3m
5778,2017-02-20,.,teny_to_3m
5779,2017-02-21,1.90,teny_to_3m
5780,2017-02-22,1.90,teny_to_3m
5781,2017-02-23,1.87,teny_to_3m
5782,2017-02-24,1.79,teny_to_3m
5783,2017-02-27,1.86,teny_to_3m
5784,2017-02-28,1.83,teny_to_3m
5785,2017-03-01,1.83,teny_to_3m
5786,2017-03-02,1.82,teny_to_3m
5787,2017-03-03,1.78,teny_to_3m
5788,2017-03-06,1.75,teny_to_3m
5789,2017-03-07,1.76,teny_to_3m
5790,2017-03-08,1.84,teny_to_3m
5791,2017-03-09,1.87,teny_to_3m
5792,2017-03-10,1.83,teny_to_3m
5793,2017-03-13,1.83,teny_to_3m
5794,2017-03-14,1.82,teny_to_3m
5795,2017-03-15,1.78,teny_to_3m
5796,2017-03-16,1.80,teny_to_3m
5797,2017-03-17,1.77,teny_to_3m
5798,2017-03-20,1.71,teny_to_3m
5799,2017-03-21,1.66,teny_to_3m
5800,2017-03-22,1.63,teny_to_3m
5801,2017-03-23,1.65,teny_to_3m
5802,2017-03-24,1.62,teny_to_3m
5803,2017-03-27,1.60,teny_to_3m
5804,2017-03-28,1.64,teny_to_3m
5805,2017-03-29,1.61,teny_to_3m
5806,2017-03-30,1.64,teny_to_3m
5807,2017-03-31,1.64,teny_to_3m
5808,2017-04-03,1.56,teny_to_3m
5809,2017-04-04,1.57,teny_to_3m
5810,2017-04-05,1.54,teny_to_3m
5811,2017-04-06,1.55,teny_to_3m
5812,2017-04-07,1.56,teny_to_3m
5813,2017-04-10,1.55,teny_to_3m
5814,2017-04-11,1.50,teny_to_3m
5815,2017-04-12,1.47,teny_to_3m
5816,2017-04-13,1.43,teny_to_3m
5817,2017-04-14,.,teny_to_3m
5818,2017-04-17,1.43,teny_to_3m
5819,2017-04-18,1.36,teny_to_3m
5820,2017-04-19,1.40,teny_to_3m
5821,2017-04-20,1.45,teny_to_3m
5822,2017-04-21,1.45,teny_to_3m
5823,2017-04-24,1.47,teny_to_3m
5824,2017-04-25,1.53,teny_to_3m
5825,2017-04-26,1.49,teny_to_3m
5826,2017-04-27,1.49,teny_to_3m
5827,2017-04-28,1.49,teny_to_3m
5828,2017-05-01,1.50,teny_to_3m
5829,2017-05-02,1.47,teny_to_3m
5830,2017-05-03,1.48,teny_to_3m
5831,2017-05-04,1.50,teny_to_3m
5832,2017-05-05,1.46,teny_to_3m
5833,2017-05-08,1.48,teny_to_3m
5834,2017-05-09,1.51,teny_to_3m
5835,2017-05-10,1.51,teny_to_3m
5836,2017-05-11,1.50,teny_to_3m
5837,2017-05-12,1.45,teny_to_3m
5838,2017-05-15,1.44,teny_to_3m
5839,2017-05-16,1.43,teny_to_3m
5840,2017-05-17,1.32,teny_to_3m
5841,2017-05-18,1.30,teny_to_3m
5842,2017-05-19,1.31,teny_to_3m
5843,2017-05-22,1.32,teny_to_3m
5844,2017-05-23,1.37,teny_to_3m
5845,2017-05-24,1.33,teny_to_3m
5846,2017-05-25,1.31,teny_to_3m
5847,2017-05-26,1.31,teny_to_3m
5848,2017-05-29,.,teny_to_3m
5849,2017-05-30,1.28,teny_to_3m
5850,2017-05-31,1.23,teny_to_3m
5851,2017-06-01,1.23,teny_to_3m
5852,2017-06-02,1.17,teny_to_3m
5853,2017-06-05,1.22,teny_to_3m
5854,2017-06-06,1.17,teny_to_3m
5855,2017-06-07,1.18,teny_to_3m
5856,2017-06-08,1.18,teny_to_3m
5857,2017-06-09,1.20,teny_to_3m
5858,2017-06-12,1.23,teny_to_3m
5859,2017-06-13,1.21,teny_to_3m
5860,2017-06-14,1.14,teny_to_3m
5861,2017-06-15,1.14,teny_to_3m
5862,2017-06-16,1.13,teny_to_3m
5863,2017-06-19,1.17,teny_to_3m
5864,2017-06-20,1.15,teny_to_3m
5865,2017-06-21,1.17,teny_to_3m
5866,2017-06-22,1.19,teny_to_3m
5867,2017-06-23,1.18,teny_to_3m
5868,2017-06-26,1.15,teny_to_3m
5869,2017-06-27,1.21,teny_to_3m
5870,2017-06-28,1.20,teny_to_3m
5871,2017-06-29,1.23,teny_to_3m
5872,2017-06-30,1.28,teny_to_3m
5873,2017-07-03,1.29,teny_to_3m
5874,2017-07-04,.,teny_to_3m
5875,2017-07-05,1.28,teny_to_3m
5876,2017-07-06,1.33,teny_to_3m
5877,2017-07-07,1.34,teny_to_3m
5878,2017-07-10,1.34,teny_to_3m
5879,2017-07-11,1.32,teny_to_3m
5880,2017-07-12,1.28,teny_to_3m
5881,2017-07-13,1.30,teny_to_3m
5882,2017-07-14,1.29,teny_to_3m
5883,2017-07-17,1.24,teny_to_3m
5884,2017-07-18,1.20,teny_to_3m
5885,2017-07-19,1.16,teny_to_3m
5886,2017-07-20,1.12,teny_to_3m
5887,2017-07-21,1.08,teny_to_3m
5888,2017-07-24,1.09,teny_to_3m
5889,2017-07-25,1.15,teny_to_3m
5890,2017-07-26,1.16,teny_to_3m
5891,2017-07-27,1.21,teny_to_3m
5892,2017-07-28,1.22,teny_to_3m
5893,2017-07-31,1.23,teny_to_3m
5894,2017-08-01,1.18,teny_to_3m
5895,2017-08-02,1.19,teny_to_3m
5896,2017-08-03,1.16,teny_to_3m
5897,2017-08-04,1.19,teny_to_3m
5898,2017-08-07,1.24,teny_to_3m
5899,2017-08-08,1.23,teny_to_3m
5900,2017-08-09,1.18,teny_to_3m
5901,2017-08-10,1.15,teny_to_3m
5902,2017-08-11,1.16,teny_to_3m
5903,2017-08-14,1.2,teny_to_3m
5904,2017-08-15,1.23,teny_to_3m
5905,2017-08-16,1.21,teny_to_3m
5906,2017-08-17,1.19,teny_to_3m
5907,2017-08-18,1.17,teny_to_3m
5908,2017-08-21,1.18,teny_to_3m
5909,2017-08-22,1.22,teny_to_3m
5910,2017-08-23,1.17,teny_to_3m
5911,2017-08-24,1.17,teny_to_3m
5912,2017-08-25,1.14,teny_to_3m
5913,2017-08-28,1.18,teny_to_3m
5914,2017-08-29,1.1,teny_to_3m
5915,2017-08-30,1.12,teny_to_3m
5916,2017-08-31,1.11,teny_to_3m
5917,2017-09-01,1.14,teny_to_3m
5918,2017-09-04,.,teny_to_3m
5919,2017-09-05,1.04,teny_to_3m
5920,2017-09-06,1.03,teny_to_3m
5921,2017-09-07,1.0,teny_to_3m
5922,2017-09-08,1.02,teny_to_3m
5923,2017-09-11,1.09,teny_to_3m
5924,2017-09-12,1.14,teny_to_3m
5925,2017-09-13,1.16,teny_to_3m
5926,2017-09-14,1.15,teny_to_3m
5927,2017-09-15,1.15,teny_to_3m
5928,2017-09-18,1.18,teny_to_3m
5929,2017-09-19,1.2,teny_to_3m
5930,2017-09-20,1.24,teny_to_3m
5931,2017-09-21,1.23,teny_to_3m
5932,2017-09-22,1.23,teny_to_3m
5933,2017-09-25,1.17,teny_to_3m
5934,2017-09-26,1.18,teny_to_3m
5935,2017-09-27,1.24,teny_to_3m
5936,2017-09-28,1.25,teny_to_3m
5937,2017-09-29,1.27,teny_to_3m
5938,2017-10-02,1.33,teny_to_3m
5939,2017-10-03,1.26,teny_to_3m
5940,2017-10-04,1.25,teny_to_3m
5941,2017-10-05,1.28,teny_to_3m
5942,2017-10-06,1.3,teny_to_3m
5943,2017-10-09,.,teny_to_3m
5944,2017-10-10,1.27,teny_to_3m
5945,2017-10-11,1.25,teny_to_3m
5946,2017-10-12,1.24,teny_to_3m
5947,2017-10-13,1.19,teny_to_3m
5948,2017-10-16,1.2,teny_to_3m
5949,2017-10-17,1.21,teny_to_3m
5950,2017-10-18,1.25,teny_to_3m
5951,2017-10-19,1.23,teny_to_3m
5952,2017-10-20,1.28,teny_to_3m
5953,2017-10-23,1.29,teny_to_3m
5954,2017-10-24,1.3,teny_to_3m
5955,2017-10-25,1.32,teny_to_3m
5956,2017-10-26,1.35,teny_to_3m
5957,2017-10-27,1.32,teny_to_3m
5958,2017-10-30,1.25,teny_to_3m
5959,2017-10-31,1.23,teny_to_3m
5960,2017-11-01,1.19,teny_to_3m
5961,2017-11-02,1.18,teny_to_3m
5962,2017-11-03,1.16,teny_to_3m
5963,2017-11-06,1.13,teny_to_3m
5964,2017-11-07,1.1,teny_to_3m
5965,2017-11-08,1.09,teny_to_3m
5966,2017-11-09,1.09,teny_to_3m
5967,2017-11-10,1.17,teny_to_3m
5968,2017-11-13,1.16,teny_to_3m
5969,2017-11-14,1.12,teny_to_3m
5970,2017-11-15,1.08,teny_to_3m
5971,2017-11-16,1.1,teny_to_3m
5972,2017-11-17,1.06,teny_to_3m
5973,2017-11-20,1.07,teny_to_3m
5974,2017-11-21,1.06,teny_to_3m
5975,2017-11-22,1.03,teny_to_3m
5976,2017-11-23,.,teny_to_3m
5977,2017-11-24,1.05,teny_to_3m
5978,2017-11-27,1.05,teny_to_3m
5979,2017-11-28,1.04,teny_to_3m
5980,2017-11-29,1.08,teny_to_3m
5981,2017-11-30,1.15,teny_to_3m
5982,2017-12-01,1.1,teny_to_3m
5983,2017-12-04,1.08,teny_to_3m
5984,2017-12-05,1.06,teny_to_3m
5985,2017-12-06,1.03,teny_to_3m
5986,2017-12-07,1.08,teny_to_3m
5987,2017-12-08,1.1,teny_to_3m
5988,2017-12-11,1.06,teny_to_3m
5989,2017-12-12,1.06,teny_to_3m
5990,2017-12-13,1.06,teny_to_3m
5991,2017-12-14,1.03,teny_to_3m
5992,2017-12-15,1.04,teny_to_3m
5993,2017-12-18,1.01,teny_to_3m
5994,2017-12-19,1.09,teny_to_3m
